Domain, Pdq
0.0,0.0
1.0e-05,1.92409822284e-08
2.0e-05,2.95767780886e-07
3.0e-05,1.47429967983e-06
4.0e-05,4.61180572406e-06
5.0e-05,1.11646060568e-05
6.0e-05,2.29746526093e-05
7.0e-05,4.22550435205e-05
8.0e-05,7.15748274937e-05
9.0e-05,0.000113843155031
0.0001,0.000172292834023
0.00011,0.000250463347518
0.00012,0.000352183391663
0.00013,0.000479855357929
0.00014,0.00063265326393
0.00015,0.000812698468377
0.00016,0.00102253359199
0.00017,0.00126499081716
0.00018,0.00154317659398
0.00019,0.00186045591463
0.0002,0.00222043620767
0.00021,0.00262695090356
0.00022,0.00308404272278
0.00023,0.00359594673704
0.00024,0.00416707405752
0.00025,0.00480199541424
0.00026,0.00550541656145
0.00027,0.00628216976925
0.00028,0.0071371932919
0.00029,0.00807551409285
0.0003,0.00910223067502
0.00031,0.0102224960592
0.00032,0.0114415009516
0.00033,0.0127644571413
0.00034,0.0141965811638
0.00035,0.0157430782696
0.00036,0.0174091267303
0.00037,0.0192001242107
0.00038,0.0210837305861
0.00039,0.0230299904491
0.0004,0.0250337137807
0.00041,0.0270897150594
0.00042,0.0291928250223
0.00043,0.0313379020859
0.00044,0.0335198434029
0.00045,0.0357335955329
0.00046,0.0379741647079
0.00047,0.0402367066557
0.00048,0.042521944936
0.00049,0.0448443844737
0.0005,0.0472672258595
0.00051,0.0498003532283
0.00052,0.0524467863676
0.00053,0.0551836918293
0.00054,0.0579360931896
0.00055,0.0606940993893
0.00056,0.0634523883921
0.00057,0.0662057742986
0.00058,0.0689492153137
0.00059,0.0716778211292
0.0006,0.0743868597203
0.00061,0.0770717635515
0.00062,0.0797281351933
0.00063,0.0823517523507
0.00064,0.0849385723066
0.00065,0.0874847357858
0.00066,0.0900628182803
0.00067,0.092695389233
0.00068,0.0953136411527
0.00069,0.0978964500215
0.0007,0.100428966076
0.00071,0.102907856405
0.00072,0.10532998459
0.00073,0.10769241181
0.00074,0.109992397433
0.00075,0.112227399099
0.00076,0.114395072312
0.00077,0.116493269552
0.00078,0.118520038936
0.00079,0.120473622435
0.0008,0.122352453667
0.00081,0.124155155296
0.00082,0.125881938942
0.00083,0.127610720639
0.00084,0.129405957241
0.00085,0.131268253805
0.00086,0.133185971587
0.00087,0.135051974488
0.00088,0.136840846808
0.00089,0.13855147911
0.0009,0.140182936857
0.00091,0.141734456883
0.00092,0.143205443581
0.00093,0.144595464808
0.00094,0.145904247531
0.00095,0.147131673247
0.00096,0.148293506783
0.00097,0.14949848815
0.00098,0.150766724457
0.00099,0.152098927046
0.001,0.15349588598
0.00101,0.154958468053
0.00102,0.156480180302
0.00103,0.157986461399
0.00104,0.159416748465
0.00105,0.160770145163
0.00106,0.162046259155
0.00107,0.163244839291
0.00108,0.164365771738
0.00109,0.165409075915
0.0011,0.166374900262
0.00111,0.167263517849
0.00112,0.168075321853
0.00113,0.168810820902
0.00114,0.169511903081
0.00115,0.170265008782
0.00116,0.171081173447
0.00117,0.171960976383
0.00118,0.17290510128
0.00119,0.173914334532
0.0012,0.174989563198
0.00121,0.176131772628
0.00122,0.177342044076
0.00123,0.178572602819
0.00124,0.179738277648
0.00125,0.18083719239
0.00126,0.181868902843
0.00127,0.182833080072
0.00128,0.183809527821
0.00129,0.184853823903
0.0013,0.18596707823
0.00131,0.187150497438
0.00132,0.188405379784
0.00133,0.189733111274
0.00134,0.191135161496
0.00135,0.192613079191
0.00136,0.194135069136
0.00137,0.195645699508
0.00138,0.197099375488
0.00139,0.198493096456
0.0014,0.199825548717
0.00141,0.201095543754
0.00142,0.20230201723
0.00143,0.203444027749
0.00144,0.204520755394
0.00145,0.205531500066
0.00146,0.206475679607
0.00147,0.207388507164
0.00148,0.20832050218
0.00149,0.209321053283
0.0015,0.210394804493
0.00151,0.211543016799
0.00152,0.212767035782
0.00153,0.214068287474
0.00154,0.21544827395
0.00155,0.21690670097
0.00156,0.218353180885
0.00157,0.219740814277
0.00158,0.221068029184
0.00159,0.222333382966
0.0016,0.223535561816
0.00161,0.224673380017
0.00162,0.225816412314
0.00163,0.227035782527
0.00164,0.228332897833
0.00165,0.22970923947
0.00166,0.231166354996
0.00167,0.232705853363
0.00168,0.23429485545
0.00169,0.235905506505
0.0017,0.23753861734
0.00171,0.239147593713
0.00172,0.240696019734
0.00173,0.242181894665
0.00174,0.243603361856
0.00175,0.244958708798
0.00176,0.246246366882
0.00177,0.247464910852
0.00178,0.248613057986
0.00179,0.249689666983
0.0018,0.25073254936
0.00181,0.251790914649
0.00182,0.252867207988
0.00183,0.254002369171
0.00184,0.255216399715
0.00185,0.256510361716
0.00186,0.257885382542
0.00187,0.259342651061
0.00188,0.260846361484
0.00189,0.262290103955
0.0019,0.263665459812
0.00191,0.264970694002
0.00192,0.266204223856
0.00193,0.267364618425
0.00194,0.268450597516
0.00195,0.269461030425
0.00196,0.270484628417
0.00197,0.271583477119
0.00198,0.272758603865
0.00199,0.274011106
0.002,0.275340796516
0.00201,0.27671264101
0.00202,0.278111592406
0.00203,0.279538768698
0.00204,0.280980175811
0.00205,0.282360252011
0.00206,0.283667359481
0.00207,0.284899809827
0.00208,0.286056075261
0.00209,0.287134787646
0.0021,0.288134737239
0.00211,0.28905487111
0.00212,0.289894291283
0.00213,0.290695575571
0.00214,0.291521108265
0.00215,0.292373084238
0.00216,0.293262551389
0.00217,0.294224634714
0.00218,0.295262989259
0.00219,0.296378187246
0.0022,0.297570876848
0.00221,0.29883756957
0.00222,0.30007398944
0.00223,0.301234354422
0.00224,0.302317120303
0.00225,0.303320906681
0.00226,0.304244495638
0.00227,0.305086830117
0.00228,0.30584701198
0.00229,0.306595303652
0.0023,0.307414075623
0.00231,0.308303753281
0.00232,0.309265087766
0.00233,0.310298375158
0.00234,0.311379234283
0.00235,0.312496334468
0.00236,0.31365086956
0.00237,0.31484419907
0.00238,0.316047576916
0.00239,0.317178690789
0.0024,0.318231361219
0.00241,0.319204130894
0.00242,0.320095709763
0.00243,0.320904973429
0.00244,0.321630957365
0.00245,0.322272865551
0.00246,0.322900642857
0.00247,0.323565240161
0.00248,0.324268433554
0.00249,0.325012144568
0.0025,0.325813565839
0.00251,0.326686759617
