Domain, Pdq
0.0,0.0
1.0e-05,8.60225641782e-07
2.0e-05,1.25905917762e-05
3.0e-05,6.0037301048e-05
4.0e-05,0.000179320362963
5.0e-05,0.000413028236884
6.0e-05,0.000805321396074
7.0e-05,0.00139731402005
8.0e-05,0.00222304703519
9.0e-05,0.00330629352631
0.0001,0.00465835576256
0.00011,0.00627692833673
0.00012,0.00814602035953
0.00013,0.0102368565876
0.00014,0.0125096169821
0.00015,0.0149158293821
0.00016,0.0174012022534
0.00017,0.0199086740405
0.00018,0.0223814614757
0.00019,0.0247659092757
0.0002,0.0270139751536
0.00021,0.0290852237158
0.00022,0.0309482470543
0.00023,0.032581475215
0.00024,0.0339733830215
0.00025,0.035122138219
0.00026,0.0360347674683
0.00027,0.0367259399228
0.00028,0.0372164822613
0.00029,0.0375317441103
0.0003,0.0376999293736
0.00031,0.0377504982269
0.00032,0.0377127279356
0.00033,0.0376144999662
0.00034,0.0374813579375
0.00035,0.0373358575964
0.00036,0.0371972078573
0.00037,0.0370811823928
0.00038,0.0370002653734
0.00039,0.0369639834193
0.0004,0.0369793689704
0.00041,0.0370514980614
0.00042,0.0371840475631
0.00043,0.0373798226928
0.00044,0.0376412142167
0.00045,0.0379705553372
0.00046,0.0383703598275
0.00047,0.0388434346165
0.00048,0.0393928709082
0.00049,0.0400219273447
0.0005,0.0407338261725
0.00051,0.0415314885239
0.00052,0.0424172376369
0.00053,0.0433924991672
0.00054,0.0444575258981
0.00055,0.0456111704811
0.00056,0.0468507247609
0.00057,0.0481718382605
0.00058,0.049568522012
0.00059,0.0510332376117
0.0006,0.0525570655725
0.00061,0.0541299421046
0.00062,0.0557409496268
0.00063,0.0573786437632
0.00064,0.0590313983578
0.00065,0.0606877501127
0.00066,0.0623367256938
0.00067,0.063968136363
0.00068,0.0655728281504
0.00069,0.067142879013
0.0007,0.0686717380645
0.00071,0.0701543055516
0.00072,0.0715869555691
0.00073,0.0729675063626
0.00074,0.0742951453264
0.00075,0.07557031739
0.00076,0.0767945863618
0.00077,0.0779704789929
0.00078,0.0791013210978
0.00079,0.0801910741233
0.0008,0.0812441792139
0.00081,0.0822654142182
0.00082,0.0832597673577
0.00083,0.0842323295603
0.00084,0.0851882058735
0.00085,0.086132444997
0.00086,0.0870699848939
0.00087,0.0880056116798
0.00088,0.0889439285757
0.00089,0.0898893316208
0.0009,0.090845989049
0.00091,0.0918178216768
0.00092,0.0928084822784
0.00093,0.0938213326558
0.00094,0.0948594178847
0.00095,0.0959254379637
0.00096,0.0970217177542
0.00097,0.0981501766336
0.00098,0.0993122996556
0.00099,0.10050911221
0.001,0.101741160187
0.00101,0.103008497503
0.00102,0.10431068255
0.00103,0.105646784699
0.00104,0.107015401531
0.00105,0.108414686882
0.00106,0.109842389307
0.00107,0.111295900019
0.00108,0.112772308952
0.00109,0.114268467212
0.0011,0.115781053972
0.00111,0.117306645688
0.00112,0.118841785521
0.00113,0.12038305091
0.00114,0.121927117442
0.00115,0.123470817377
0.00116,0.125011191525
0.00117,0.126545533508
0.00118,0.128071425757
0.00119,0.129586766984
0.0012,0.131089791147
0.00121,0.132579078236
0.00122,0.134053557388
0.00123,0.135512503075
0.00124,0.13695552516
0.00125,0.138382553734
0.00126,0.139793819597
0.00127,0.141189831291
0.00128,0.142571349451
0.00129,0.143939359224
0.0013,0.145295041362
0.00131,0.146639742523
0.00132,0.147974945209
0.00133,0.149302237692
0.00134,0.150623284206
0.00135,0.151939795651
0.00136,0.153253500993
0.00137,0.154566119576
0.00138,0.155879334522
0.00139,0.15719476742
