Domain, Pdq
0.0,0.0
1.0e-05,1.1516278584e-07
2.0e-05,1.69969473788e-06
3.0e-05,8.2107334897e-06
4.0e-05,2.49577412122e-05
5.0e-05,5.87651191508e-05
6.0e-05,0.000117650591778
7.0e-05,0.000210521503038
8.0e-05,0.000346890781138
9.0e-05,0.000536613957187
0.0001,0.000789648269311
0.00011,0.00111583455017
0.00012,0.00152470228373
0.00013,0.00202529792826
0.00014,0.00262603633825
0.00015,0.00333457487818
0.00016,0.0041577096075
0.00017,0.00510129272738
0.00018,0.00617017031717
0.00019,0.0073681392502
0.0002,0.00869792206467
0.00021,0.0101611584752
0.00022,0.0117584121421
0.00023,0.0134891912686
0.00024,0.0153519815687
0.00025,0.0173442901403
0.00026,0.0194626987836
0.00027,0.021702925332
0.00028,0.0240598915944
0.00029,0.0265277965622
0.0003,0.0291001935876
0.00031,0.0317700703144
0.00032,0.0345299302123
0.00033,0.0373718746517
0.00034,0.0402876845392
0.00035,0.0432689006247
0.00036,0.0463069016821
0.00037,0.0493929798562
0.00038,0.0525184125622
0.00039,0.0556745304123
0.0004,0.0588527807331
0.00041,0.0620447863243
0.00042,0.0652423991861
0.00043,0.0684377490264
0.00044,0.0716232864265
0.00045,0.0747918206147
0.00046,0.0779365518579
0.00047,0.08105109854
0.00048,0.0841295190448
0.00049,0.0871663286079
0.0005,0.090156511343
0.00051,0.093095527678
0.00052,0.0959793174702
0.00053,0.0988042990877
0.00054,0.101567364767
0.00055,0.104265872564
0.00056,0.106897635236
0.00057,0.109460906373
0.00058,0.111954364131
0.00059,0.114377092884
0.0006,0.116728563121
0.00061,0.11900860991
0.00062,0.121217410224
0.00063,0.12335545942
0.00064,0.125423547145
0.00065,0.127422732922
0.00066,0.129354321654
0.00067,0.131219839264
0.00068,0.133021008665
0.00069,0.13475972624
0.0007,0.136438038989
0.00071,0.138058122472
0.00072,0.139622259676
0.00073,0.141132820893
0.00074,0.142592244689
0.00075,0.144003020037
0.00076,0.145367669634
0.00077,0.146688734455
0.00078,0.147968759546
0.00079,0.149210281049
0.0008,0.150415814474
0.00081,0.151587844157
0.00082,0.15272881391
0.00083,0.153841118796
0.00084,0.154927097994
0.00085,0.155989028701
0.00086,0.157029121003
0.00087,0.158049513667
0.00088,0.159052270776
0.00089,0.160039379149
0.0009,0.161012746484
0.00091,0.161974200134
0.00092,0.162925486484
0.00093,0.163868270831
0.00094,0.164804137727
0.00095,0.165734591712
0.00096,0.166661058384
0.00097,0.167584885755
0.00098,0.168507345833
0.00099,0.16942963639
0.001,0.170352882876
0.00101,0.171278140425
0.00102,0.17220639594
0.00103,0.173138570204
0.00104,0.174075520007
0.00105,0.17501804025
0.00106,0.175966866027
0.00107,0.176922674644
0.00108,0.177886087582
0.00109,0.17885767239
0.0011,0.17983794449
0.00111,0.180827368906
0.00112,0.181826361906
0.00113,0.182835292558
0.00114,0.183854484205
0.00115,0.184884215862
0.00116,0.185924723536
0.00117,0.186976201488
0.00118,0.188038803421
0.00119,0.189112643634
0.0012,0.190197798115
0.00121,0.191294305614
0.00122,0.192402168677
0.00123,0.193521354673
0.00124,0.194651796802
0.00125,0.195793395107
0.00126,0.19694601749
0.00127,0.198109500736
0.00128,0.199283651564
0.00129,0.200468247692
0.0013,0.201663038934
0.00131,0.202867748329
0.00132,0.204082073303
0.00133,0.20530568687
0.00134,0.206538238866
0.00135,0.207779357223
0.00136,0.209028649284
0.00137,0.210285703149
0.00138,0.211550089059
0.00139,0.212821360809
0.0014,0.214099057193
0.00141,0.215382703471
0.00142,0.216671812862
0.00143,0.217965888046
0.00144,0.219264422685
0.00145,0.220566902944
0.00146,0.22187280902
0.00147,0.22318161666
0.00148,0.224492798674
0.00149,0.225805826428
0.0015,0.227120171322
0.00151,0.228435306231
0.00152,0.22975070693
0.00153,0.231065853463
0.00154,0.232380231487
0.00155,0.23369333356
0.00156,0.235004660377
0.00157,0.236313721961
0.00158,0.237620038782
0.00159,0.238923142827
0.0016,0.240222578596
0.00161,0.241517904038
0.00162,0.242808691412
0.00163,0.244094528081
0.00164,0.245375017232
0.00165,0.246649778526
0.00166,0.247918448671
0.00167,0.249180681926
0.00168,0.250436150527
0.00169,0.251684545046
0.0017,0.252925574673
0.00171,0.254158967437
0.00172,0.255384470343
0.00173,0.256601849464
0.00174,0.257810889946
0.00175,0.259011395972
0.00176,0.260203190648
0.00177,0.261386115845
0.00178,0.262560031983
0.00179,0.263724817763
0.0018,0.264880369852
0.00181,0.266026602527
0.00182,0.267163447269
0.00183,0.268290852331
0.00184,0.269408782258
0.00185,0.270517217388
0.00186,0.271616153318
0.00187,0.272705600344
0.00188,0.273785582883
0.00189,0.274856138879
0.0019,0.27591731918
0.00191,0.276969186923
0.00192,0.27801181689
0.00193,0.279045294868
0.00194,0.280069717002
0.00195,0.281085189145
0.00196,0.28209182621
0.00197,0.283089751521
0.00198,0.284079096175
0.00199,0.285059998405
0.002,0.286032602955
0.00201,0.286997060461
0.00202,0.287953526853
0.00203,0.288902162755
0.00204,0.289843132917
0.00205,0.290776605647
0.00206,0.291702752272
0.00207,0.292621746604
0.00208,0.293533764439
0.00209,0.294438983063
0.0021,0.295337580779
0.00211,0.296229736463
0.00212,0.297115629128
0.00213,0.297995437516
0.00214,0.298869339711
0.00215,0.299737512769
0.00216,0.300600132368
0.00217,0.301457372488
0.00218,0.302309405095
0.00219,0.303156399867
0.0022,0.303998523917
0.00221,0.304835941555
0.00222,0.305668814058
0.00223,0.306497299464
0.00224,0.307321552383
0.00225,0.308141723826
0.00226,0.308957961055
0.00227,0.309770407443
0.00228,0.310579202361
