Domain,Pdq
0.0,0.0
1.0e-05,1.25148151781e-07
2.0e-05,1.84706311641e-06
3.0e-05,8.92257897891e-06
4.0e-05,2.71213021973e-05
5.0e-05,6.38588277551e-05
6.0e-05,0.000127847079919
7.0e-05,0.000228764127919
8.0e-05,0.000376945403908
9.0e-05,0.000583097843715
0.0001,0.0008580380831
0.00011,0.00121245547616
0.00012,0.00165670036014
0.00013,0.00220059767409
0.00014,0.00285328574849
0.00015,0.00362307982012
0.00016,0.00451735959217
0.00017,0.00554247995219
0.00018,0.00670370378251
0.00019,0.00800515564596
0.0002,0.00944979500521
0.00021,0.0110394075354
0.00022,0.0127746130149
0.00023,0.0146548882287
0.00024,0.0166786032885
0.00025,0.0188430697653
0.00026,0.0211445990395
0.00027,0.0235785692995
0.00028,0.0261394996592
0.00029,0.0288211299239
0.0003,0.031616504594
0.00031,0.0345180597753
0.00032,0.037517711749
0.00033,0.0406069460403
0.00034,0.0437769059249
0.00035,0.0470184794073
0.00036,0.050322383807
0.00037,0.0536792471884
0.00038,0.0570796859734
0.00039,0.0605143781722
0.0004,0.0639741317656
0.00041,0.067449947867
0.00042,0.0709330783774
0.00043,0.0744150779369
0.00044,0.0778878500505
0.00045,0.0813436873431
0.00046,0.0847753059646
0.00047,0.0881758742283
0.00048,0.0915390356213
0.00049,0.0948589263733
0.0005,0.0981301878149
0.00051,0.101347973791
0.00052,0.104507953425
0.00053,0.107606309555
0.00054,0.110639733186
0.00055,0.113605414301
0.00056,0.116501029401
0.00057,0.119324726136
0.00058,0.122075105395
0.00059,0.124751201204
0.0006,0.127352458795
0.00061,0.12987871119
0.00062,0.132330154605
0.00063,0.134707323018
0.00064,0.137011062161
0.00065,0.139242503237
0.00066,0.141403036597
0.00067,0.143494285611
0.00068,0.145518080953
0.00069,0.14747643547
0.0007,0.149371519818
0.00071,0.151205638984
0.00072,0.152981209841
0.00073,0.154700739814
0.00074,0.156366806747
0.00075,0.15798204003
0.00076,0.159549103029
0.00077,0.161070676843
0.00078,0.162549445398
0.00079,0.163988081876
0.0008,0.165389236467
0.00081,0.1667555254
0.00082,0.168089521235
0.00083,0.169393744361
0.00084,0.170670655637
0.00085,0.171922650133
0.00086,0.173152051896
0.00087,0.174361109672
0.00088,0.17555199352
0.00089,0.17672679224
0.0009,0.177887511546
0.00091,0.179036072909
0.00092,0.180174312997
0.00093,0.181303983656
0.00094,0.182426752339
0.00095,0.183544202948
0.00096,0.184657837008
0.00097,0.185769075122
0.00098,0.186879258663
0.00099,0.18798965163
0.001,0.189101442658
0.00101,0.190215747107
0.00102,0.191333609219
0.00103,0.192456004299
0.00104,0.193583840899
0.00105,0.194717962973
0.00106,0.195859151999
0.00107,0.197008129033
0.00108,0.1981655567
0.00109,0.199332041105
0.0011,0.200508133658
0.00111,0.20169433281
0.00112,0.202891085705
0.00113,0.204098789744
0.00114,0.205317794062
0.00115,0.206548400931
0.00116,0.207790867087
0.00117,0.209045404996
0.00118,0.210312184059
0.00119,0.211591331772
0.0012,0.212882934845
0.00121,0.214187040291
0.00122,0.215503656494
0.00123,0.216832754268
0.00124,0.218174267905
0.00125,0.219528096233
0.00126,0.220894103688
0.00127,0.222272121397
0.00128,0.223661948288
0.00129,0.225063352236
0.0013,0.226476071233
0.00131,0.227899814603
0.00132,0.229334264247
0.00133,0.230779075944
0.00134,0.232233880677
0.00135,0.233698286013
0.00136,0.235171877517
0.00137,0.236654220211
0.00138,0.238144860059
0.00139,0.239643325497
0.0014,0.241149128986
0.00141,0.242661768591
0.00142,0.244180729581
0.00143,0.245705486045
0.00144,0.247235502518
0.00145,0.248770235612
0.00146,0.250309135639
0.00147,0.251851648241
0.00148,0.25339721599
0.00149,0.254945279982
0.0015,0.256495281394
0.00151,0.258046663023
0.00152,0.259598870776
0.00153,0.261151355127
0.00154,0.262703572523
0.00155,0.264254986739
0.00156,0.265805070176
0.00157,0.267353305102
0.00158,0.268899184828
0.00159,0.270442214814
0.0016,0.27198191371
0.00161,0.273517814323
0.00162,0.275049464509
0.00163,0.276576427991
0.00164,0.278098285102
0.00165,0.279614633446
0.00166,0.281125088486
0.00167,0.282629284055
0.00168,0.284126872785
0.00169,0.285617526469
0.0017,0.287100936339
0.00171,0.288576813278
0.00172,0.290044887958
0.00173,0.291504910909
0.00174,0.29295665252
0.00175,0.294399902983
0.00176,0.295834472165
0.00177,0.297260189427
0.00178,0.298676903394
0.00179,0.30008448166
0.0018,0.301482810454
0.00181,0.302871794258
0.00182,0.304251355382
0.00183,0.305621433499
0.00184,0.306981985153
0.00185,0.308332983223
0.00186,0.30967441637
0.00187,0.31100628845
0.00188,0.312328617914
0.00189,0.313641437181
0.0019,0.314944792003
0.00191,0.316238740813
0.00192,0.317523354068
0.00193,0.318798713577
0.00194,0.320064911836
0.00195,0.321322051353
0.00196,0.32257024398
0.00197,0.323809610243
0.00198,0.32504027868
0.00199,0.326262385187
0.002,0.327476072373
0.00201,0.328681488922
0.00202,0.329878788974
0.00203,0.331068131513
0.00204,0.332249679775
0.00205,0.33342360067
0.00206,0.334590064223
0.00207,0.335749243028
0.00208,0.336901311729
0.00209,0.33804644651
0.0021,0.33918482462
0.00211,0.340316623898
0.00212,0.341442022343
0.00213,0.342561197679
0.00214,0.343674326968
0.00215,0.344781586218
0.00216,0.345883150035
0.00217,0.346979191282
0.00218,0.348069880763
0.00219,0.349155386928
0.0022,0.350235875602
0.00221,0.351311509726
0.00222,0.352382449129
0.00223,0.353448850307
0.00224,0.354510866233
0.00225,0.355568646176
0.00226,0.356622335547
0.00227,0.357672075753
0.00228,0.358718004076
0.00229,0.359760253565
0.0023,0.360798952944
0.00231,0.361834226535
0.00232,0.362866194198
0.00233,0.363894971284
0.00234,0.364920668596
0.00235,0.365943392376
0.00236,0.366963244288
0.00237,0.367980321426
0.00238,0.368994716327
0.00239,0.370006516992
0.0024,0.371015806922
0.00241,0.372022665163
0.00242,0.373027166354
0.00243,0.374029380787
0.00244,0.375029374479
0.00245,0.376027209237
0.00246,0.377022942746
0.00247,0.37801662865
0.00248,0.379008316648
0.00249,0.379998052582
0.0025,0.380985878545
0.00251,0.381971832979
0.00252,0.382955950787
0.00253,0.383938263435
0.00254,0.384918799073
0.00255,0.385897582642
0.00256,0.386874635993
0.00257,0.387849978
0.00258,0.388823624684
0.00259,0.389795589321
0.0026,0.390765882568
0.00261,0.391734512577
0.00262,0.392701485109
0.00263,0.393666803654
0.00264,0.394630469546
0.00265,0.395592482071
0.00266,0.396552838582
0.00267,0.397511534611
0.00268,0.39846856397
0.00269,0.399423918863
0.0027,0.400377589984
0.00271,0.401329566619
0.00272,0.402279836743
0.00273,0.403228387115
0.00274,0.404175203366
0.00275,0.405120270094
0.00276,0.406063570941
0.00277,0.407005088681
0.00278,0.407944805296
0.00279,0.40888270205
0.0028,0.409818759563
0.00281,0.410752957877
0.00282,0.411685276522
0.00283,0.412615694577
0.00284,0.413544190727
0.00285,0.41447074332
0.00286,0.415395330415
0.00287,0.416317929831
0.00288,0.417238519193
0.00289,0.418157075972
0.0029,0.41907357752
0.00291,0.419988001113
0.00292,0.420900323974
0.00293,0.421810523308
0.00294,0.422718576326
0.00295,0.42362446027
0.00296,0.424528152431
0.00297,0.42542963017
0.00298,0.426328870935
0.00299,0.427225852271
0.003,0.428120551831
0.00301,0.429012947392
0.00302,0.429903016853
0.00303,0.430790738247
0.00304,0.431676089742
0.00305,0.432559049644
0.00306,0.433439596395
0.00307,0.434317708576
0.00308,0.4351933649
0.00309,0.43606654421
0.0031,0.436937225478
0.00311,0.437805387792
