Domain,Pdq
0.0,0.0
1.0e-05,1.92409822284e-08
2.0e-05,2.95767780886e-07
3.0e-05,1.47429967983e-06
4.0e-05,4.61180572406e-06
5.0e-05,1.11646060568e-05
6.0e-05,2.29746526093e-05
7.0e-05,4.22550435205e-05
8.0e-05,7.15748274937e-05
9.0e-05,0.000113843155031
0.0001,0.000172292834023
0.00011,0.000250463347518
0.00012,0.000352183391663
0.00013,0.000479686481157
0.00014,0.000632243193771
0.00015,0.00081200685691
0.00016,0.00102152885691
0.00017,0.0012636499881
0.00018,0.00154148513916
0.00019,0.00185840754882
0.0002,0.00221803268221
0.00021,0.0026242017797
0.00022,0.00308096512909
0.00023,0.00359256511201
0.00024,0.00416342079694
0.00025,0.00479811065028
0.00026,0.00550134499434
0.00027,0.006277962236
0.00028,0.00713290645082
0.00029,0.00807121009953
0.0003,0.0090979768511
0.00031,0.0102183645548
0.00032,0.011437568403
0.00033,0.0127608043234
0.00034,0.0141932926409
0.00035,0.015740242043
0.00036,0.0174068338853
0.00037,0.0191983764343
0.00038,0.0211101056388
0.00039,0.023093752437
0.0004,0.0251375476221
0.00041,0.027236168404
0.00042,0.0293843060061
0.00043,0.0315766774628
0.00044,0.03380803705
0.00045,0.0360731873245
0.00046,0.0383669897509
0.00047,0.0406850564735
0.00048,0.0430302850742
0.00049,0.0454580258319
0.0005,0.047997539305
0.00051,0.0506518626958
0.00052,0.0534239954989
0.00053,0.0563137196482
0.00054,0.0592489970363
0.00055,0.0621953276023
0.00056,0.0651469027238
0.00057,0.0680980513695
0.00058,0.0710432491465
0.00059,0.07397712673
0.0006,0.0768944776684
0.00061,0.0797902655616
0.00062,0.0826596306079
0.00063,0.0854978955227
0.00064,0.0883005708278
0.00065,0.0910765915604
0.00066,0.0939221089619
0.00067,0.0968217173681
0.00068,0.0997079046313
0.00069,0.102565301065
0.0007,0.105373143981
0.00071,0.10812746947
0.00072,0.110824624566
0.00073,0.113461168294
0.00074,0.116033872999
0.00075,0.118539725103
0.00076,0.120975925311
0.00077,0.123339888289
0.00078,0.12562924182
0.00079,0.127841825462
0.0008,0.129975688722
0.00081,0.132029088781
0.00082,0.134004656034
0.00083,0.135977832911
0.00084,0.138017421649
0.00085,0.140124878122
0.00086,0.142289194493
0.00087,0.144399390156
0.00088,0.14642713455
0.00089,0.148371029938
0.0009,0.150229872383
0.00091,0.152002648242
0.00092,0.153688530317
0.00093,0.155286873688
0.00094,0.156797211243
0.00095,0.158219248927
0.00096,0.159570756046
0.00097,0.160966143944
0.00098,0.162424335575
0.00099,0.163946104041
0.001,0.165532289447
0.00101,0.167183796971
0.00102,0.168895860454
0.00103,0.170590260151
0.00104,0.172201415656
0.00105,0.17372834528
0.00106,0.175170551847
0.00107,0.176527695738
0.00108,0.177799590689
0.00109,0.178986199368
0.0011,0.180087628759
0.00111,0.181104125369
0.00112,0.182036070269
0.00113,0.182883973998
0.00114,0.18369984749
0.00115,0.184568478035
0.00116,0.18549954091
0.00117,0.186493659549
0.00118,0.18755154997
0.00119,0.188674019353
0.0012,0.189861964293
0.00121,0.191116368738
0.00122,0.192438301628
0.00123,0.193799318519
0.00124,0.19509578795
0.00125,0.196318415543
0.00126,0.197466721873
0.00127,0.198545142634
0.00128,0.199652973003
0.00129,0.200828555734
0.0013,0.202073022712
0.00131,0.203387589628
0.00132,0.204773552699
0.00133,0.206232285125
0.00134,0.207765233264
0.00135,0.209373912572
0.00136,0.211032741363
0.00137,0.21268173463
0.00138,0.214269191971
0.00139,0.215789961947
0.0014,0.217242663172
0.00141,0.218626051859
0.00142,0.219939020571
0.00143,0.221180596725
0.00144,0.222349940858
0.00145,0.223446344661
0.00146,0.224469894306
0.00147,0.225466421271
0.00148,0.226487997348
0.00149,0.227580363615
0.0015,0.228745685307
0.00151,0.22998521298
0.00152,0.231300272854
0.00153,0.23269226303
0.00154,0.234162649448
0.00155,0.235712961603
0.00156,0.237288466223
0.00157,0.23879978191
0.00158,0.240244733667
0.00159,0.241621782727
0.0016,0.24292953064
0.00161,0.244171635088
0.00162,0.24545043126
0.00163,0.246806103507
0.00164,0.248240082045
0.00165,0.249753857641
0.00166,0.251348977119
0.00167,0.253027038677
0.00168,0.254755959963
0.00169,0.256504436006
0.0017,0.258273188303
0.00171,0.260029102035
0.00172,0.261718910993
0.00173,0.263340317338
0.00174,0.264891316006
0.00175,0.266370058759
0.00176,0.267774853871
0.00177,0.269104165505
0.00178,0.270356612777
0.00179,0.271531758467
0.0018,0.272685292931
0.00181,0.273852048949
0.00182,0.275035792473
0.00183,0.276281615108
0.00184,0.277606447229
0.00185,0.279011336764
0.00186,0.280497387926
0.00187,0.282065757737
0.00188,0.283701373689
0.00189,0.285286911609
0.0019,0.286798083489
0.00191,0.288232986221
0.00192,0.289589882528
0.00193,0.290867200266
0.00194,0.292063531397
0.00195,0.293185127307
0.00196,0.294343781294
0.00197,0.295577912247
0.00198,0.296888567725
0.00199,0.298276853533
0.002,0.299742238733
0.00201,0.301247244471
0.00202,0.302777211007
0.00203,0.304333198379
0.00204,0.305909950091
0.00205,0.307430684594
0.00206,0.308871977328
0.00207,0.310231967456
0.00208,0.311508969291
0.00209,0.312701471291
0.0021,0.313808134719
0.00211,0.314827791957
0.00212,0.315760004474
0.00213,0.316669129827
0.00214,0.317600726082
0.00215,0.318556597908
0.00216,0.319549490188
0.00217,0.32061559448
0.00218,0.321757847979
0.00219,0.322976788192
0.0022,0.324273019992
0.00221,0.325647213868
0.00222,0.32701662167
0.00223,0.328303107869
0.00224,0.329504960125
0.00225,0.330620644607
0.00226,0.331648805201
0.00227,0.332588261773
0.00228,0.333439754739
0.00229,0.33430455399
0.0023,0.33523923753
0.00231,0.336244481229
0.00232,0.337321036623
0.00233,0.338468685264
0.00234,0.33966122439
0.00235,0.340887843399
0.00236,0.342149710642
0.00237,0.343448156228
0.00238,0.344768839952
0.00239,0.346020181025
0.0024,0.347185743603
0.00241,0.348263919366
0.00242,0.349253283061
0.00243,0.350152590765
0.00244,0.350960769783
0.00245,0.351681551156
0.00246,0.352403983588
0.00247,0.353161329605
0.00248,0.353955437394
0.00249,0.354788292861
0.0025,0.355678888236
0.00251,0.356640758574
