"P1_x","P1_y"
0.00571,0.4566030213, , , , , , ,
0.00581,0.4566998173, , , , , , ,
0.00591,0.4566916851, , , , , , ,
0.00601,0.4565933411, , , , , , ,
0.00611,0.4564180606, , , , , , ,
0.00621,0.4561776302, , , , , , ,
0.00631,0.4558823408, , , , , , ,
0.00641,0.455541017, , , , , , ,
0.00651,0.4551610781, , , , , , ,
0.00661,0.454748625, , , , , , ,
0.00671,0.4543085471, , , , , , ,
0.00681,0.453844644, , , , , , ,
0.00691,0.4533597583, , , , , , ,
0.00701,0.4528559121, , , , , , ,
0.00711,0.4523344456, , , , , , ,
0.00721,0.4517961532, , , , , , ,
0.00731,0.4512414135, , , , , , ,
0.00741,0.4506703114, , , , , , ,
0.00751,0.4500827498, , , , , , ,
0.00761,0.4494785495, , , , , , ,
0.00771,0.4488575356, , , , , , ,
0.00781,0.4482196108, , , , , , ,
0.00791,0.4475648139, , , , , , ,
0.00801,0.4468933653, , , , , , ,
0.00811,0.4462056984, , , , , , ,
0.00821,0.4455024779, , , , , , ,
0.00831,0.4447846073, , , , , , ,
0.00841,0.444053225, , , , , , ,
0.00851,0.4433096911, , , , , , ,
0.00861,0.4425555671, , , , , , ,
0.00871,0.4417925886, , , , , , ,
0.00881,0.4410226334, , , , , , ,
0.00891,0.4402476859, , , , , , ,
0.00901,0.4394698007, , , , , , ,
0.00911,0.4386910643, , , , , , ,
0.00921,0.4379135584, , , , , , ,
0.00931,0.4371393245, , , , , , ,
0.00941,0.4363703312, , , , , , ,
0.00951,0.435608445, , , , , , ,
0.00961,0.434855405, , , , , , ,
0.00971,0.4341128017, , , , , , ,
0.00981,0.4333820607, , , , , , ,
0.00991,0.4326644313, , , , , , ,
0.01001,0.4319609787, , , , , , ,
0.01011,0.4312725819, , , , , , ,
0.01021,0.4305999346, , , , , , ,
0.01031,0.429943551, , , , , , ,
0.01041,0.4293037737, , , , , , ,
0.01051,0.4286807856, , , , , , ,
0.01061,0.428074623, , , , , , ,
0.01071,0.4274851912, , , , , , ,
0.01081,0.4269122809, , , , , , ,
0.01091,0.4263555859, , , , , , ,
0.01101,0.4258147201, , , , , , ,
0.01111,0.4252892353, , , , , , ,
0.01121,0.4247786372, , , , , , ,
0.01131,0.4242824019, , , , , , ,
0.01141,0.4237999899, , , , , , ,
0.01151,0.4233308594, , , , , , ,
0.01161,0.4228744777, , , , , , ,
0.01171,0.4224303311, , , , , , ,
0.01181,0.4219979329, , , , , , ,
0.01191,0.4215768297, , , , , , ,
0.01201,0.4211666062, , , , , , ,
0.01211,0.4207668881, , , , , , ,
0.01221,0.420377344, , , , , , ,
0.01231,0.4199976854, , , , , , ,
0.01241,0.4196276662, , , , , , ,
0.01251,0.4192670805, , , , , , ,
0.01261,0.4189157602, , , , , , ,
0.01271,0.4185735717, , , , , , ,
0.01281,0.4182404122, , , , , , ,
0.01291,0.417916206, , , , , , ,
0.01301,0.4176008997, , , , , , ,
0.01311,0.4172944591, , , , , , ,
0.01321,0.4169968645, , , , , , ,
0.01331,0.4167081071, , , , , , ,
0.01341,0.4164281859, , , , , , ,
0.01351,0.4161571046, , , , , , ,
0.01361,0.4158948686, , , , , , ,
0.01371,0.4156414833, , , , , , ,
0.01381,0.415396952, , , , , , ,
0.01391,0.415161275, , , , , , ,
0.01401,0.4149344482, , , , , , ,
0.01411,0.414716463, , , , , , ,
0.01421,0.4145073063, , , , , , ,
0.01431,0.4143069599, , , , , , ,
0.01441,0.414115402, , , , , , ,
0.01451,0.4139326067, , , , , , ,
0.01461,0.4137585457, , , , , , ,
0.01471,0.4135931885, , , , , , ,
0.01481,0.4134365036, , , , , , ,
0.01491,0.4132884592, , , , , , ,
0.01501,0.4131490245, , , , , , ,
0.01511,0.4130181699, , , , , , ,
0.01521,0.4128958679, , , , , , ,
0.01531,0.4127820939, , , , , , ,
0.01541,0.4126768262, , , , , , ,
0.01551,0.4125800466, , , , , , ,
0.01561,0.4124917402, , , , , , ,
0.01571,0.4124118956, , , , , , ,
0.01581,0.4123405045, , , , , , ,
0.01591,0.4122775615, , , , , , ,
0.01601,0.4122230635, , , , , , ,
0.01611,0.4121770091, , , , , , ,
0.01621,0.4121393981, , , , , , ,
0.01631,0.4121102304, , , , , , ,
0.01641,0.4120895056, , , , , , ,
0.01651,0.4120772217, , , , , , ,
0.01661,0.4120733749, , , , , , ,
0.01671,0.4120779579, , , , , , ,
0.01681,0.4120909596, , , , , , ,
0.01691,0.4121123643, , , , , , ,
0.01701,0.4121421508, , , , , , ,
0.01711,0.4121802917, , , , , , ,
0.01721,0.4122267528, , , , , , ,
0.01731,0.4122814926, , , , , , ,
0.01741,0.4123444618, , , , , , ,
0.01751,0.412415603, , , , , , ,
0.01761,0.4124948503, , , , , , ,
0.01771,0.412582129, , , , , , ,
0.01781,0.4126773557, , , , , , ,
0.01791,0.412780438, , , , , , ,
0.01801,0.4128912746, , , , , , ,
0.01811,0.4130097553, , , , , , ,
0.01821,0.4131357613, , , , , , ,
0.01831,0.4132691651, , , , , , ,
0.01841,0.4134098308, , , , , , ,
0.01851,0.4135576145, , , , , , ,
0.01861,0.4137123642, , , , , , ,
0.01871,0.4138739204, , , , , , ,
0.01881,0.4140421162, , , , , , ,
0.01891,0.4142167777, , , , , , ,
0.01901,0.4143977243, , , , , , ,
0.01911,0.4145847687, , , , , , ,
0.01921,0.4147777178, , , , , , ,
0.01931,0.4149763722, , , , , , ,
0.01941,0.4151805272, , , , , , ,
0.01951,0.4153899728, , , , , , ,
0.01961,0.4156044935, , , , , , ,
0.01971,0.4158238692, , , , , , ,
0.01981,0.4160478754, , , , , , ,
0.01991,0.4162762827, , , , , , ,
0.02001,0.4165088579, , , , , , ,
0.02011,0.4167453637, , , , , , ,
0.02021,0.416985559, , , , , , ,
0.02031,0.4172291991, , , , , , ,
0.02041,0.4174760361, , , , , , ,
0.02051,0.4177258188, , , , , , ,
0.02061,0.4179782931, , , , , , ,
0.02071,0.4182332021, , , , , , ,
0.02081,0.4184902865, , , , , , ,
0.02091,0.4187492846, , , , , , ,
0.02101,0.4190099327, , , , , , ,
0.02111,0.4192719652, , , , , , ,
0.02121,0.4195351149, , , , , , ,
0.02131,0.4197991134, , , , , , ,
0.02141,0.4200636911, , , , , , ,
0.02151,0.4203285778, , , , , , ,
0.02161,0.4205935024, , , , , , ,
0.02171,0.420858194, , , , , , ,
0.02181,0.4211223814, , , , , , ,
0.02191,0.421385794, , , , , , ,
0.02201,0.4216481616, , , , , , ,
0.02211,0.4219092153, , , , , , ,
0.02221,0.422168687, , , , , , ,
0.02231,0.4224263104, , , , , , ,
0.02241,0.422681821, , , , , , ,
0.02251,0.4229349565, , , , , , ,
0.02261,0.4231854569, , , , , , ,
0.02271,0.4234330651, , , , , , ,
0.02281,0.4236775268, , , , , , ,
0.02291,0.4239185913, , , , , , ,
0.02301,0.4241560112, , , , , , ,
0.02311,0.4243895432, , , , , , ,
0.02321,0.4246189479, , , , , , ,
0.02331,0.4248439905, , , , , , ,
0.02341,0.4250644407, , , , , , ,
0.02351,0.4252800731, , , , , , ,
0.02361,0.4254906675, , , , , , ,
0.02371,0.4256960089, , , , , , ,
0.02381,0.4258958881, , , , , , ,
0.02391,0.4260901015, , , , , , ,
0.02401,0.4262784516, , , , , , ,
0.02411,0.4264607471, , , , , , ,
0.02421,0.426636803, , , , , , ,
0.02431,0.426806441, , , , , , ,
0.02441,0.4269694895, , , , , , ,
0.02451,0.4271257838, , , , , , ,
0.02461,0.4272751663, , , , , , ,
0.02471,0.4274174868, , , , , , ,
0.02481,0.4275526022, , , , , , ,
0.02491,0.4276803771, , , , , , ,
0.02501,0.4278006838, , , , , , ,
0.02511,0.4279134024, , , , , , ,
0.02521,0.4280184207, , , , , , ,
0.02531,0.4281156348, , , , , , ,
0.02541,0.4282049487, , , , , , ,
0.02551,0.4282862746, , , , , , ,
0.02561,0.4283595333, , , , , , ,
0.02571,0.4284246536, , , , , , ,
0.02581,0.4284815729, , , , , , ,
0.02591,0.4285302371, , , , , , ,
0.02601,0.4285706006, , , , , , ,
0.02611,0.4286026265, , , , , , ,
0.02621,0.4286262864, , , , , , ,
0.02631,0.4286415605, , , , , , ,
0.02641,0.4286484379, , , , , , ,
0.02651,0.4286469161, , , , , , ,
0.02661,0.4286370013, , , , , , ,
0.02671,0.4286187086, , , , , , ,
0.02681,0.4285920614, , , , , , ,
0.02691,0.4285570918, , , , , , ,
0.02701,0.4285138406, , , , , , ,
0.02711,0.4284623568, , , , , , ,
0.02721,0.4284026982, , , , , , ,
0.02731,0.4283349306, , , , , , ,
0.02741,0.4282591284, , , , , , ,
0.02751,0.428175374, , , , , , ,
0.02761,0.4280837581, , , , , , ,
0.02771,0.4279843792, , , , , , ,
0.02781,0.4278773438, , , , , , ,
0.02791,0.4277627662, , , , , , ,
0.02801,0.4276407683, , , , , , ,
0.02811,0.4275114795, , , , , , ,
0.02821,0.4273750367, , , , , , ,
0.02831,0.4272315838, , , , , , ,
0.02841,0.4270812719, , , , , , ,
0.02851,0.426924259, , , , , , ,
0.02861,0.4267607098, , , , , , ,
0.02871,0.4265907954, , , , , , ,
0.02881,0.4264146935, , , , , , ,
0.02891,0.4262325878, , , , , , ,
0.02901,0.4260446679, , , , , , ,
0.02911,0.4258511295, , , , , , ,
0.02921,0.4256521735, , , , , , ,
0.02931,0.4254480061, , , , , , ,
0.02941,0.4252388391, , , , , , ,
0.02951,0.4250248886, , , , , , ,
0.02961,0.4248063757, , , , , , ,
0.02971,0.4245835259, , , , , , ,
0.02981,0.4243565689, , , , , , ,
0.02991,0.4241257382, , , , , , ,
0.03001,0.4238912712, , , , , , ,
0.03011,0.4236534086, , , , , , ,
0.03021,0.4234123944, , , , , , ,
0.03031,0.4231684754, , , , , , ,
0.03041,0.4229219014, , , , , , ,
0.03051,0.4226729244, , , , , , ,
0.03061,0.4224217985, , , , , , ,
0.03071,0.4221687799, , , , , , ,
0.03081,0.4219141262, , , , , , ,
0.03091,0.4216580967, , , , , , ,
0.03101,0.4214009515, , , , , , ,
0.03111,0.4211429518, , , , , , ,
0.03121,0.420884359, , , , , , ,
0.03131,0.4206254351, , , , , , ,
0.03141,0.4203664421, , , , , , ,
0.03151,0.4201076415, , , , , , ,
0.03161,0.4198492947, , , , , , ,
0.03171,0.4195916619, , , , , , ,
0.03181,0.4193350025, , , , , , ,
0.03191,0.4190795746, , , , , , ,
0.03201,0.4188256345, , , , , , ,
0.03211,0.4185734368, , , , , , ,
0.03221,0.4183232341, , , , , , ,
0.03231,0.4180752764, , , , , , ,
0.03241,0.4178298113, , , , , , ,
0.03251,0.4175870835, , , , , , ,
0.03261,0.4173473345, , , , , , ,
0.03271,0.4171108024, , , , , , ,
0.03281,0.4168777219, , , , , , ,
0.03291,0.4166483237, , , , , , ,
0.03301,0.4164228344, , , , , , ,
0.03311,0.4162014765, , , , , , ,
0.03321,0.4159844678, , , , , , ,
0.03331,0.4157720213, , , , , , ,
0.03341,0.4155643454, , , , , , ,
0.03351,0.4153616428, , , , , , ,
0.03361,0.4151641113, , , , , , ,
0.03371,0.414971943, , , , , , ,
0.03381,0.414785324, , , , , , ,
0.03391,0.4146044348, , , , , , ,
0.03401,0.4144294496, , , , , , ,
0.03411,0.4142605363, , , , , , ,
0.03421,0.4140978564, , , , , , ,
0.03431,0.4139415648, , , , , , ,
0.03441,0.4137918095, , , , , , ,
0.03451,0.4136487317, , , , , , ,
0.03461,0.4135124655, , , , , , ,
0.03471,0.4133831378, , , , , , ,
0.0348,0.4132727743, , , , , , ,
0.0349,0.4131569532, , , , , , ,
0.035,0.4130483968, , , , , , ,
0.0351,0.4129472031, , , , , , ,
0.0352,0.412853462, , , , , , ,
0.0353,0.4127672557, , , , , , ,
0.0354,0.4126886588, , , , , , ,
0.0355,0.4126177375, , , , , , ,
0.0356,0.4125545502, , , , , , ,
0.0357,0.4124991474, , , , , , ,
0.0358,0.4124515713, , , , , , ,
0.0359,0.4124118559, , , , , , ,
0.036,0.4123800272, , , , , , ,
0.0361,0.4123561029, , , , , , ,
0.0362,0.4123400925, , , , , , ,
0.0363,0.4123319974, , , , , , ,
0.0364,0.4123318107, , , , , , ,
0.0365,0.4123395174, , , , , , ,
0.0366,0.4123550942, , , , , , ,
0.0367,0.4123785099, , , , , , ,
0.0368,0.412409725, , , , , , ,
0.0369,0.4124486921, , , , , , ,
0.037,0.4124953557, , , , , , ,
0.0371,0.4125496526, , , , , , ,
0.0372,0.4126115115, , , , , , ,
0.0373,0.4126808535, , , , , , ,
0.0374,0.412757592, , , , , , ,
0.0375,0.4128416328, , , , , , ,
0.0376,0.4129328743, , , , , , ,
0.0377,0.4130312074, , , , , , ,
0.0378,0.4131365159, , , , , , ,
0.0379,0.4132486765, , , , , , ,
0.038,0.4133675588, , , , , , ,
0.0381,0.4134930256, , , , , , ,
0.0382,0.4136249332, , , , , , ,
0.0383,0.4137631312, , , , , , ,
0.0384,0.4139074627, , , , , , ,
0.0385,0.414057765, , , , , , ,
0.0386,0.414213869, , , , , , ,
0.0387,0.4143756, , , , , , ,
0.0388,0.4145427775, , , , , , ,
0.0389,0.4147152157, , , , , , ,
0.039,0.4148927233, , , , , , ,
0.0391,0.4150751042, , , , , , ,
0.0392,0.4152621573, , , , , , ,
0.0393,0.4154536769, , , , , , ,
0.0394,0.4156494529, , , , , , ,
0.0395,0.4158492711, , , , , , ,
0.0396,0.4160529131, , , , , , ,
0.0397,0.4162601569, , , , , , ,
0.0398,0.4164707772, , , , , , ,
0.0399,0.4166845451, , , , , , ,
0.04,0.4169012289, , , , , , ,
0.0401,0.417120594, , , , , , ,
0.0402,0.4173424034, , , , , , ,
0.0403,0.4175664177, , , , , , ,
0.0404,0.4177923957, , , , , , ,
0.0405,0.4180200941, , , , , , ,
0.0406,0.4182492683, , , , , , ,
0.0407,0.4184796724, , , , , , ,
0.0408,0.4187110595, , , , , , ,
0.0409,0.4189431821, , , , , , ,
0.041,0.4191757918, , , , , , ,
0.0411,0.4194086405, , , , , , ,
0.0412,0.4196414798, , , , , , ,
0.0413,0.4198740616, , , , , , ,
0.0414,0.4201061385, , , , , , ,
0.0415,0.4203374639, , , , , , ,
0.0416,0.4205677922, , , , , , ,
0.0417,0.4207968792, , , , , , ,
0.0418,0.421024482, , , , , , ,
0.0419,0.42125036, , , , , , ,
0.042,0.4214742742, , , , , , ,
0.0421,0.4216959883, , , , , , ,
0.0422,0.4219152684, , , , , , ,
0.0423,0.4221318834, , , , , , ,
0.0424,0.4223456052, , , , , , ,
0.0425,0.4225562092, , , , , , ,
0.0426,0.422763474, , , , , , ,
0.0427,0.4229671822, , , , , , ,
0.0428,0.4231671202, , , , , , ,
0.0429,0.4233630787, , , , , , ,
0.043,0.4235548527, , , , , , ,
0.0431,0.4237422419, , , , , , ,
0.0432,0.4239250506, , , , , , ,
0.0433,0.4241030883, , , , , , ,
0.0434,0.4242761697, , , , , , ,
0.0435,0.4244441146, , , , , , ,
0.0436,0.4246067488, , , , , , ,
0.0437,0.4247639035, , , , , , ,
0.0438,0.424915416, , , , , , ,
0.0439,0.4250611294, , , , , , ,
0.044,0.4252008933, , , , , , ,
0.0441,0.4253345636, , , , , , ,
0.0442,0.4254620026, , , , , , ,
0.0443,0.4255830794, , , , , , ,
0.0444,0.4256976697, , , , , , ,
0.0445,0.4258056563, , , , , , ,
0.0446,0.4259069288, , , , , , ,
0.0447,0.4260013841, , , , , , ,
0.0448,0.4260889261, , , , , , ,
0.0449,0.4261694662, , , , , , ,
0.045,0.426242923, , , , , , ,
0.0451,0.4263092228, , , , , , ,
0.0452,0.4263682992, , , , , , ,
0.0453,0.4264200935, , , , , , ,
0.0454,0.4264645544, , , , , , ,
0.0455,0.4265016386, , , , , , ,
0.0456,0.4265313104, , , , , , ,
0.0457,0.4265535417, , , , , , ,
0.0458,0.4265683123, , , , , , ,
0.0459,0.4265756096, , , , , , ,
0.046,0.4265754289, , , , , , ,
0.0461,0.4265677733, , , , , , ,
0.0462,0.4265526535, , , , , , ,
0.0463,0.4265300879, , , , , , ,
0.0464,0.4265001028, , , , , , ,
0.0465,0.4264627318, , , , , , ,
0.0466,0.4264180165, , , , , , ,
0.0467,0.4263660058, , , , , , ,
0.0468,0.4263067561, , , , , , ,
0.0469,0.4262403312, , , , , , ,
0.047,0.4261668023, , , , , , ,
0.0471,0.426086248, , , , , , ,
0.0472,0.4259987537, , , , , , ,
0.0473,0.4259044121, , , , , , ,
0.0474,0.4258033229, , , , , , ,
0.0475,0.4256955924, , , , , , ,
0.0476,0.4255813339, , , , , , ,
0.0477,0.4254606671, , , , , , ,
0.0478,0.4253337182, , , , , , ,
0.0479,0.4252006198, , , , , , ,
0.048,0.4250615104, , , , , , ,
0.0481,0.4249165349, , , , , , ,
0.0482,0.4247658438, , , , , , ,
0.0483,0.4246095933, , , , , , ,
0.0484,0.4244479452, , , , , , ,
0.0485,0.4242810667, , , , , , ,
0.0486,0.42410913, , , , , , ,
0.0487,0.4239323124, , , , , , ,
0.0488,0.4237507959, , , , , , ,
0.0489,0.4235647672, , , , , , ,
0.049,0.4233744173, , , , , , ,
0.0491,0.4231799413, , , , , , ,
0.0492,0.4229815386, , , , , , ,
0.0493,0.4227794119, , , , , , ,
0.0494,0.422573768, , , , , , ,
0.0495,0.4223648165, , , , , , ,
0.0496,0.4221527704, , , , , , ,
0.0497,0.4219378456, , , , , , ,
0.0498,0.4217202605, , , , , , ,
0.0499,0.4215002361, , , , , , ,
0.05,0.4212779954, , , , , , ,
0.0501,0.4210537636, , , , , , ,
0.0502,0.4208277673, , , , , , ,
0.0503,0.420600235, , , , , , ,
0.0504,0.4203713962, , , , , , ,
0.0505,0.4201414813, , , , , , ,
0.0506,0.4199107218, , , , , , ,
0.0507,0.4196793495, , , , , , ,
0.0508,0.4194475965, , , , , , ,
0.0509,0.419215695, , , , , , ,
0.051,0.4189838771, , , , , , ,
0.0511,0.4187523743, , , , , , ,
0.0512,0.4185214176, , , , , , ,
0.0513,0.4182912369, , , , , , ,
0.0514,0.4180620613, , , , , , ,
0.0515,0.4178341181, , , , , , ,
0.0516,0.4176076334, , , , , , ,
0.0517,0.4173828311, , , , , , ,
0.0518,0.4171599332, , , , , , ,
0.0519,0.4169391596, , , , , , ,
0.052,0.4167207274, , , , , , ,
0.0521,0.416504851, , , , , , ,
0.0522,0.416291742, , , , , , ,
0.0523,0.4160816087, , , , , , ,
0.0524,0.4158746562, , , , , , ,
0.0525,0.4156710857, , , , , , ,
0.0526,0.4154710949, , , , , , ,
0.0527,0.4152748774, , , , , , ,
0.0528,0.4150826226, , , , , , ,
0.0529,0.4148945156, , , , , , ,
0.053,0.4147107369, , , , , , ,
0.0531,0.4145314624, , , , , , ,
0.0532,0.4143568627, , , , , , ,
0.0533,0.4141871038, , , , , , ,
0.0534,0.4140223461, , , , , , ,
0.0535,0.4138627449, , , , , , ,
0.0536,0.4137084496, , , , , , ,
0.0537,0.4135596042, , , , , , ,
0.0538,0.4134163467, , , , , , ,
0.0539,0.4132788091, , , , , , ,
0.054,0.4131471174, , , , , , ,
0.0541,0.4130213912, , , , , , ,
0.0542,0.4129017441, , , , , , ,
0.0543,0.4127882828, , , , , , ,
0.0544,0.4126811077, , , , , , ,
0.0545,0.4125803125, , , , , , ,
0.0546,0.4124859842, , , , , , ,
0.0547,0.412398203, , , , , , ,
0.0548,0.412317042, , , , , , ,
0.0549,0.4122425675, , , , , , ,
0.055,0.4121748388, , , , , , ,
0.0551,0.412113908, , , , , , ,
0.0552,0.4120598203, , , , , , ,
0.0553,0.4120126135, , , , , , ,
0.0554,0.4119723183, , , , , , ,
0.0555,0.4119389582, , , , , , ,
0.0556,0.4119125495, , , , , , ,
0.0557,0.4118931012, , , , , , ,
0.0558,0.4118806152, , , , , , ,
0.0559,0.4118750859, , , , , , ,
0.056,0.4118765008, , , , , , ,
0.0561,0.4118848399, , , , , , ,
0.0562,0.4119000764, , , , , , ,
0.0563,0.4119221761, , , , , , ,
0.0564,0.4119510977, , , , , , ,
0.0565,0.4119867931, , , , , , ,
0.0566,0.412029207, , , , , , ,
0.0567,0.4120782774, , , , , , ,
0.0568,0.4121339353, , , , , , ,
0.0569,0.4121961049, , , , , , ,
0.057,0.412264704, , , , , , ,
0.0571,0.4123396436, , , , , , ,
0.0572,0.4124208283, , , , , , ,
0.0573,0.4125081563, , , , , , ,
0.0574,0.4126015197, , , , , , ,
0.0575,0.4127008042, , , , , , ,
0.0576,0.4128058898, , , , , , ,
0.0577,0.4129166504, , , , , , ,
0.0578,0.4130329542, , , , , , ,
0.0579,0.413154664, , , , , , ,
0.058,0.4132816369, , , , , , ,
0.0581,0.4134137249, , , , , , ,
0.0582,0.4135507748, , , , , , ,
0.0583,0.4136926284, , , , , , ,
0.0584,0.4138391229, , , , , , ,
0.0585,0.4139900906, , , , , , ,
0.0586,0.4141453597, , , , , , ,
0.0587,0.4143047539, , , , , , ,
0.0588,0.4144680929, , , , , , ,
0.0589,0.4146351927, , , , , , ,
0.059,0.4148058653, , , , , , ,
0.0591,0.4149799197, , , , , , ,
0.0592,0.4151571612, , , , , , ,
0.0593,0.4153373923, , , , , , ,
0.0594,0.4155204125, , , , , , ,
0.0595,0.4157060189, , , , , , ,
0.0596,0.4158940059, , , , , , ,
0.0597,0.416084166, , , , , , ,
0.0598,0.4162762893, , , , , , ,
0.0599,0.4164701647, , , , , , ,
0.06,0.4166655791, , , , , , ,
0.0601,0.4168623184, , , , , , ,
0.0602,0.4170601671, , , , , , ,
0.0603,0.4172589091, , , , , , ,
0.0604,0.4174583277, , , , , , ,
0.0605,0.4176582055, , , , , , ,
0.0606,0.4178583253, , , , , , ,
0.0607,0.4180584697, , , , , , ,
0.0608,0.4182584216, , , , , , ,
0.0609,0.4184579646, , , , , , ,
0.061,0.4186568827, , , , , , ,
0.0611,0.4188549612, , , , , , ,
0.0612,0.4190519863, , , , , , ,
0.0613,0.4192477458, , , , , , ,
0.0614,0.4194420291, , , , , , ,
0.0615,0.4196346273, , , , , , ,
0.0616,0.4198253336, , , , , , ,
0.0617,0.4200139436, , , , , , ,
0.0618,0.4202002553, , , , , , ,
0.0619,0.4203840693, , , , , , ,
0.062,0.4205651893, , , , , , ,
0.0621,0.4207434218, , , , , , ,
0.0622,0.4209185768, , , , , , ,
0.0623,0.4210904677, , , , , , ,
0.0624,0.4212589117, , , , , , ,
0.0625,0.4214237297, , , , , , ,
0.0626,0.4215847468, , , , , , ,
0.0627,0.421741792, , , , , , ,
0.0628,0.4218946992, , , , , , ,
0.0629,0.4220433064, , , , , , ,
0.063,0.4221874565, , , , , , ,
0.0631,0.4223269973, , , , , , ,
0.0632,0.4224617816, , , , , , ,
0.0633,0.4225916673, , , , , , ,
0.0634,0.4227165178, , , , , , ,
0.0635,0.4228362017, , , , , , ,
0.0636,0.4229505934, , , , , , ,
0.0637,0.423059573, , , , , , ,
0.0638,0.4231630261, , , , , , ,
0.0639,0.4232608446, , , , , , ,
0.064,0.4233529263, , , , , , ,
0.0641,0.423439175, , , , , , ,
0.0642,0.423519501, , , , , , ,
0.0643,0.4235938205, , , , , , ,
0.0644,0.4236620565, , , , , , ,
0.0645,0.4237241382, , , , , , ,
0.0646,0.4237800014, , , , , , ,
0.0647,0.4238295884, , , , , , ,
0.0648,0.4238728481, , , , , , ,
0.0649,0.4239097363, , , , , , ,
0.065,0.4239402151, , , , , , ,
0.0651,0.4239642536, , , , , , ,
0.0652,0.4239818277, , , , , , ,
0.0653,0.4239929199, , , , , , ,
0.0654,0.4239975194, , , , , , ,
0.0655,0.4239956223, , , , , , ,
0.0656,0.4239872315, , , , , , ,
0.0657,0.4239723566, , , , , , ,
0.0658,0.4239510138, , , , , , ,
0.0659,0.4239232262, , , , , , ,
0.066,0.4238890233, , , , , , ,
0.0661,0.4238484415, , , , , , ,
0.0662,0.4238015236, , , , , , ,
0.0663,0.423748319, , , , , , ,
0.0664,0.4236888834, , , , , , ,
0.0665,0.423623279, , , , , , ,
0.0666,0.4235515744, , , , , , ,
0.0667,0.4234738441, , , , , , ,
0.0668,0.4233901692, , , , , , ,
0.0669,0.4233006364, , , , , , ,
0.067,0.4232053385, , , , , , ,
0.0671,0.4231043743, , , , , , ,
0.0672,0.422997848, , , , , , ,
0.0673,0.4228858698, , , , , , ,
0.0674,0.4227685549, , , , , , ,
0.0675,0.4226460243, , , , , , ,
0.0676,0.4225184039, , , , , , ,
0.0677,0.4223858248, , , , , , ,
0.0678,0.4222484231, , , , , , ,
0.0679,0.4221063395, , , , , , ,
0.068,0.4219597195, , , , , , ,
0.0681,0.4218087129, , , , , , ,
0.0682,0.421653474, , , , , , ,
0.0683,0.421494161, , , , , , ,
0.0684,0.4213309362, , , , , , ,
0.0685,0.4211639657, , , , , , ,
0.0686,0.4209934193, , , , , , ,
0.0687,0.4208194699, , , , , , ,
0.0688,0.420642294, , , , , , ,
0.0689,0.420462071, , , , , , ,
0.069,0.4202789831, , , , , , ,
0.0691,0.4200932153, , , , , , ,
0.0692,0.419904955, , , , , , ,
0.0693,0.4197143918, , , , , , ,
0.0694,0.4195217176, , , , , , ,
0.0695,0.4193271259, , , , , , ,
0.0696,0.4191308121, , , , , , ,
0.0697,0.4189329729, , , , , , ,
0.0698,0.4187338063, , , , , , ,
0.0699,0.4185335114, , , , , , ,
0.07,0.4183322881, , , , , , ,
0.0701,0.4181303368, , , , , , ,
0.0702,0.4179278587, , , , , , ,
0.0703,0.4177250548, , , , , , ,
