Domain,Pdq
0.0,0.0
1.0e-05,1.92410068697e-08
2.0e-05,2.95769191245e-07
3.0e-05,1.474315238e-06
4.0e-05,4.6118916133e-06
5.0e-05,1.11649294836e-05
6.0e-05,2.29756077688e-05
7.0e-05,4.22574277479e-05
8.0e-05,7.15800883847e-05
9.0e-05,0.0001138537182
0.0001,0.000172312519993
0.00011,0.00025049788501
0.00012,0.000352241033284
0.00013,0.00047994353125
0.00014,0.000632782926878
0.00015,0.000812885905588
0.00016,0.00102279975425
0.00017,0.00126536202899
0.00018,0.00154368531974
0.00019,0.00186114158715
0.0002,0.0022213461224
0.00021,0.00262814118055
0.00022,0.00308557933732
0.00023,0.00359790661925
0.00024,0.00416954624175
0.00025,0.00480508223738
0.00026,0.00550923508644
0.00027,0.00628685306848
0.00028,0.0071428918579
0.00029,0.00808239729803
0.0003,0.00911048827402
0.00031,0.0102323397266
0.00032,0.0114531658475
0.00033,0.0127782034951
0.00034,0.0142126958685
0.00035,0.0157618764755
0.00036,0.017430953429
0.00037,0.019224992542
0.00038,0.0211102230133
0.00039,0.0230582821913
0.0004,0.0250639985489
0.00041,0.0271222041843
0.00042,0.0292277463754
0.00043,0.0313754988063
0.00044,0.0335603724409
0.00045,0.0357773260238
0.00046,0.0380213761894
0.00047,0.040287684381
0.00048,0.042576947415
0.00049,0.0448996517202
0.0005,0.0473197947486
0.00051,0.0498505814259
0.00052,0.0524950731261
0.00053,0.0552254628562
0.00054,0.0579690530739
0.00055,0.0607180286857
0.00056,0.0634671048424
0.00057,0.0662111307555
0.00058,0.0689450974797
0.00059,0.071664145134
0.0006,0.0743635695563
0.00061,0.0770388283915
0.00062,0.0796855466119
0.00063,0.0822995214717
0.00064,0.0848767268999
0.00065,0.087413317334
0.00066,0.0899640681851
0.00067,0.0925632560474
0.00068,0.0951465901942
0.00069,0.0976933559895
0.0007,0.100189381353
0.00071,0.102631400032
0.00072,0.105016339488
0.00073,0.107341321862
0.00074,0.109603664449
0.00075,0.111800879684
0.00076,0.113930674666
0.00077,0.115990950221
0.00078,0.117979799539
0.00079,0.119895506383
0.0008,0.121736542904
0.00081,0.123501567068
0.00082,0.125190451109
0.00083,0.126871793851
0.00084,0.128620001724
0.00085,0.130436070343
0.00086,0.13229973181
0.00087,0.134102270225
0.00088,0.135827595616
0.00089,0.137474677425
0.0009,0.139042656832
0.00091,0.140530843152
0.00092,0.141938709961
