-6.021924656227849937e+02,6.386591968734347091e+00,2.727394375080916422e+00,-2.471571048704483786e+01,-1.498944883758602353e+00,-2.447904292837635332e+00,-1.327926563200455945e+01,4.291311726446050301e+00,3.479318161268707410e+00,6.362681468672791718e-01,2.541473129782515272e+00,2.330894467639993195e+00
-1.602703078113181618e+02,6.795151130003752371e+01,6.255557581571490999e+01,1.740387104330741295e+02,4.064264849932210666e+01,-4.771336917873779271e+01,-2.330894467639794243e+00,-1.092294552574427513e+01,-1.212032959130597121e+01,-3.075586873091240125e+00,-1.698291367421273179e+01,4.543267013199414350e+01
-1.413564354190175436e+02,4.069733481853285184e+01,3.481391742927162625e+01,1.563687089427695867e+02,-5.893803573311091526e+01,1.783544809306106416e+01,-2.541473129782346518e+00,-1.190975092916339761e+01,-1.321530957667088835e+01,-3.353442854144897289e+00,4.800289016397435660e+01,-1.698291367421272469e+01
-2.885369528536011785e+01,3.653279568243675612e+00,2.180342067687724761e+00,-5.994631994684337997e+02,1.977839525546149613e+00,3.229979912929260788e+00,-6.362681468672519713e-01,-2.981654641376483728e+00,-3.308506564987895970e+00,1.335545908046778329e+01,-3.353442854144896845e+00,-3.075586873091237905e+00
-1.316763702370203646e+02,-6.127580043672150367e+00,-8.404143321724238547e+01,1.285182840086210092e+02,7.794306555950878845e+00,1.272876453613312009e+01,-3.479318161268594167e+00,-1.630464324742678173e+01,4.842810714166014208e+01,-3.308506564987893306e+00,-1.321530957667086703e+01,-1.212032959130594101e+01
-1.400356568700167372e+02,-9.978795367440775976e+01,-1.278100772035103638e+01,1.158217855969249968e+02,7.024296268533222865e+00,1.147127234377684957e+01,-4.291311726445947272e+00,4.641030607015703424e+01,-1.630464324742680660e+01,-2.981654641376488613e+00,-1.190975092916342248e+01,-1.092294552574430178e+01
